path,size_bytes,modified_utc,included_in_raw_zip,line_count,parse_errors
logs\profit_harvester_stderr_watch_20260626_150603.log,0,2026-06-26T14:06:03.403571+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_150902.log,0,2026-06-26T14:09:02.443540+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_151020.log,0,2026-06-26T14:10:20.574524+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_151639.log,0,2026-06-26T14:16:39.996439+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_151946.log,0,2026-06-26T14:19:46.570780+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_152140.log,0,2026-06-26T14:21:40.384274+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_152329.log,0,2026-06-26T14:23:29.017601+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_152500.log,0,2026-06-26T14:25:00.665995+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_153130.log,0,2026-06-26T14:31:30.729486+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_153330.log,0,2026-06-26T14:33:30.532527+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_154924.log,0,2026-06-26T14:49:24.237626+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_155705.log,0,2026-06-26T14:57:05.640237+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_161032.log,0,2026-06-26T15:10:32.380726+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_161700.log,0,2026-06-26T15:17:00.055249+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_162522.log,0,2026-06-26T15:25:22.013709+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_162624.log,0,2026-06-26T15:26:24.348231+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_163013.log,0,2026-06-26T15:30:13.177720+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_163337.log,0,2026-06-26T15:33:37.268528+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_164206.log,0,2026-06-26T15:42:06.090800+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_164437.log,0,2026-06-26T15:44:37.291518+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_164516.log,0,2026-06-26T15:45:16.897207+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_170026.log,0,2026-06-26T16:00:26.147347+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_170653.log,0,2026-06-26T16:06:53.885511+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_172030.log,0,2026-06-26T16:20:30.651472+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_183258.log,0,2026-06-26T17:32:58.048879+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_184238.log,0,2026-06-26T17:42:38.669025+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_184448.log,0,2026-06-26T17:44:48.672879+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_190025.log,0,2026-06-26T18:00:25.413224+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_190712.log,0,2026-06-26T18:07:12.293469+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_190754.log,0,2026-06-26T18:07:54.371941+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_192108.log,0,2026-06-26T18:21:08.998119+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_193043.log,0,2026-06-26T18:30:43.596769+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_193110.log,0,2026-06-26T18:31:10.868925+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_193608.log,0,2026-06-26T18:36:08.075331+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_193715.log,0,2026-06-26T18:37:15.342453+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_194854.log,0,2026-06-26T18:48:54.025882+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_195658.log,0,2026-06-26T18:56:58.010363+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_201306.log,0,2026-06-26T19:13:06.721597+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_202412.log,0,2026-06-26T19:24:12.678831+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_202705.log,0,2026-06-26T19:27:05.196608+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_202940.log,0,2026-06-26T19:29:40.281939+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203415.log,0,2026-06-26T19:34:15.482675+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203420.log,0,2026-06-26T19:34:20.276640+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203424.log,0,2026-06-26T19:34:24.702483+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203429.log,0,2026-06-26T19:34:29.183069+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203433.log,0,2026-06-26T19:34:33.996377+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203438.log,0,2026-06-26T19:34:38.490909+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203443.log,0,2026-06-26T19:34:43.051460+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203447.log,0,2026-06-26T19:34:47.575799+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203452.log,0,2026-06-26T19:34:52.242191+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203456.log,0,2026-06-26T19:34:56.771310+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203501.log,0,2026-06-26T19:35:01.366418+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203505.log,0,2026-06-26T19:35:05.914724+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203510.log,0,2026-06-26T19:35:10.550044+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203515.log,0,2026-06-26T19:35:15.239191+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203519.log,0,2026-06-26T19:35:19.893116+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203524.log,0,2026-06-26T19:35:24.602147+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203528.log,0,2026-06-26T19:35:28.928184+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203533.log,0,2026-06-26T19:35:33.592435+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203538.log,0,2026-06-26T19:35:38.157904+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203542.log,0,2026-06-26T19:35:42.651837+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203550.log,0,2026-06-26T19:35:50.181341+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203554.log,0,2026-06-26T19:35:54.622518+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203559.log,0,2026-06-26T19:35:59.053615+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203603.log,0,2026-06-26T19:36:03.536034+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203608.log,0,2026-06-26T19:36:08.221976+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203612.log,0,2026-06-26T19:36:12.603261+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203617.log,0,2026-06-26T19:36:17.098221+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203621.log,0,2026-06-26T19:36:21.525221+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203626.log,0,2026-06-26T19:36:26.001699+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203630.log,0,2026-06-26T19:36:30.506633+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203634.log,0,2026-06-26T19:36:34.930176+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203639.log,0,2026-06-26T19:36:39.335115+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203643.log,0,2026-06-26T19:36:43.794441+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203648.log,0,2026-06-26T19:36:48.230163+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203652.log,0,2026-06-26T19:36:52.821693+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203657.log,0,2026-06-26T19:36:57.308102+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203710.log,0,2026-06-26T19:37:10.373696+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203723.log,0,2026-06-26T19:37:23.340749+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203742.log,0,2026-06-26T19:37:42.193888+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203749.log,0,2026-06-26T19:37:49.420551+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203753.log,0,2026-06-26T19:37:53.878803+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203801.log,0,2026-06-26T19:38:01.067052+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203805.log,0,2026-06-26T19:38:05.522166+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203810.log,0,2026-06-26T19:38:10.339980+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203817.log,0,2026-06-26T19:38:17.776543+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203822.log,0,2026-06-26T19:38:22.279725+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203826.log,0,2026-06-26T19:38:26.819643+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203831.log,0,2026-06-26T19:38:31.504474+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_203951.log,0,2026-06-26T19:39:51.763858+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_204032.log,0,2026-06-26T19:40:32.216202+00:00,True,,
logs\profit_harvester_stderr_watch_20260626_204120.log,0,2026-06-26T19:41:20.868123+00:00,True,,
logs\profit_harvester_stdout_20260626_014002.log,0,2026-06-26T00:40:02.121783+00:00,True,,
logs\profit_harvester_stdout_20260626_014201.log,0,2026-06-26T00:42:01.249095+00:00,True,,
logs\profit_harvester_stdout_20260626_014438.log,0,2026-06-26T00:44:38.249107+00:00,True,,
logs\profit_harvester_stdout_manual_guard.log,0,2026-06-26T19:41:54.209754+00:00,True,,
logs\profit_harvester_stdout_manual_guard_final.log,0,2026-06-26T19:43:26.227551+00:00,True,,
logs\profit_harvester_stdout_manual_guard_single.log,0,2026-06-26T19:42:44.312036+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_014719.log,0,2026-06-26T00:47:19.708497+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_015203.log,0,2026-06-26T00:52:03.855001+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_015559.log,0,2026-06-26T00:55:59.920717+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_015905.log,0,2026-06-26T00:59:05.527743+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_022925.log,0,2026-06-26T01:29:25.247069+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_024156.log,0,2026-06-26T01:41:56.674953+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_025720.log,0,2026-06-26T01:57:20.686527+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_030351.log,0,2026-06-26T02:03:51.572940+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_030507.log,0,2026-06-26T02:05:07.467817+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_030651.log,0,2026-06-26T02:06:51.035429+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_030945.log,0,2026-06-26T02:09:45.847045+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_031820.log,0,2026-06-26T02:18:20.722463+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_031913.log,0,2026-06-26T02:19:13.503129+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_032644.log,0,2026-06-26T02:26:44.708998+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_032707.log,0,2026-06-26T02:27:07.008631+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_093251.log,0,2026-06-26T08:32:51.648938+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_093509.log,0,2026-06-26T08:35:09.949644+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_094759.log,0,2026-06-26T08:47:59.822671+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_094852.log,0,2026-06-26T08:48:52.094195+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_094944.log,0,2026-06-26T08:49:44.566890+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_095752.log,0,2026-06-26T08:57:52.126981+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_095913.log,0,2026-06-26T08:59:13.009849+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_100321.log,0,2026-06-26T09:03:21.899665+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_100607.log,0,2026-06-26T09:06:07.257919+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_100645.log,0,2026-06-26T09:06:45.725727+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_102733.log,0,2026-06-26T09:27:33.034168+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_103219.log,0,2026-06-26T09:32:19.753827+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_103457.log,0,2026-06-26T09:34:57.921871+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_105630.log,0,2026-06-26T09:56:30.003192+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_105743.log,0,2026-06-26T09:57:43.854827+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_110231.log,0,2026-06-26T10:02:31.456268+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_110252.log,0,2026-06-26T10:02:52.873125+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_110726.log,0,2026-06-26T10:07:26.475734+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_111911.log,0,2026-06-26T10:19:11.496571+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_112516.log,0,2026-06-26T10:25:16.217706+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_112714.log,0,2026-06-26T10:27:14.858339+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_113030.log,0,2026-06-26T10:30:30.308077+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_113114.log,0,2026-06-26T10:31:14.561033+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_113200.log,0,2026-06-26T10:32:00.847098+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_113329.log,0,2026-06-26T10:33:29.713120+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_114647.log,0,2026-06-26T10:46:47.324820+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_120353.log,0,2026-06-26T11:03:53.593561+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_121123.log,0,2026-06-26T11:11:23.193786+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_122328.log,0,2026-06-26T11:23:28.418111+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_122335.log,0,2026-06-26T11:23:35.993007+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_123925.log,0,2026-06-26T11:39:25.004545+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_124019.log,0,2026-06-26T11:40:19.824564+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_124256.log,0,2026-06-26T11:42:56.920935+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_124517.log,0,2026-06-26T11:45:17.742619+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_124920.log,0,2026-06-26T11:49:20.772077+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_125120.log,0,2026-06-26T11:51:20.006769+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_125331.log,0,2026-06-26T11:53:31.011126+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_125718.log,0,2026-06-26T11:57:18.635886+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_131804.log,0,2026-06-26T12:18:04.577499+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_132536.log,0,2026-06-26T12:25:36.741456+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_133042.log,0,2026-06-26T12:30:42.244124+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_134331.log,0,2026-06-26T12:43:31.449180+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_140545.log,0,2026-06-26T13:05:45.042771+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_141450.log,0,2026-06-26T13:14:50.754842+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_142001.log,0,2026-06-26T13:20:01.703048+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_142158.log,0,2026-06-26T13:21:58.578763+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_142935.log,0,2026-06-26T13:29:35.592331+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_143341.log,0,2026-06-26T13:33:41.928344+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_143801.log,0,2026-06-26T13:38:01.846211+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_145713.log,0,2026-06-26T13:57:13.263583+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_150603.log,0,2026-06-26T14:06:03.402020+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_150902.log,0,2026-06-26T14:09:02.442043+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_151020.log,0,2026-06-26T14:10:20.573506+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_151639.log,0,2026-06-26T14:16:39.996439+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_151946.log,0,2026-06-26T14:19:46.570780+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_152140.log,0,2026-06-26T14:21:40.384274+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_152329.log,0,2026-06-26T14:23:29.016583+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_152500.log,0,2026-06-26T14:25:00.665995+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_153130.log,0,2026-06-26T14:31:30.729486+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_153330.log,0,2026-06-26T14:33:30.531216+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_154924.log,0,2026-06-26T14:49:24.237102+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_155705.log,0,2026-06-26T14:57:05.639224+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_161032.log,0,2026-06-26T15:10:32.379500+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_161700.log,0,2026-06-26T15:17:00.053876+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_162522.log,0,2026-06-26T15:25:22.012651+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_162624.log,0,2026-06-26T15:26:24.347179+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_163013.log,0,2026-06-26T15:30:13.177720+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_163337.log,0,2026-06-26T15:33:37.266510+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_164206.log,0,2026-06-26T15:42:06.088581+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_164437.log,0,2026-06-26T15:44:37.290499+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_164516.log,0,2026-06-26T15:45:16.897207+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_170026.log,0,2026-06-26T16:00:26.147347+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_170653.log,0,2026-06-26T16:06:53.885511+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_172030.log,0,2026-06-26T16:20:30.650512+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_183258.log,0,2026-06-26T17:32:58.047878+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_184238.log,0,2026-06-26T17:42:38.667005+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_184448.log,0,2026-06-26T17:44:48.671615+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_190025.log,0,2026-06-26T18:00:25.412210+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_190712.log,0,2026-06-26T18:07:12.292443+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_190754.log,0,2026-06-26T18:07:54.370925+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_192108.log,0,2026-06-26T18:21:08.996986+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_193043.log,0,2026-06-26T18:30:43.596769+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_193110.log,0,2026-06-26T18:31:10.868925+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_193608.log,0,2026-06-26T18:36:08.074331+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_193715.log,0,2026-06-26T18:37:15.342453+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_194854.log,0,2026-06-26T18:48:54.024665+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_195658.log,0,2026-06-26T18:56:58.010363+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_201306.log,0,2026-06-26T19:13:06.720489+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_202412.log,0,2026-06-26T19:24:12.678831+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_202705.log,0,2026-06-26T19:27:05.195320+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_202940.log,0,2026-06-26T19:29:40.280888+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203415.log,0,2026-06-26T19:34:15.481671+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203420.log,0,2026-06-26T19:34:20.276640+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203424.log,0,2026-06-26T19:34:24.702483+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203429.log,0,2026-06-26T19:34:29.182069+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203433.log,0,2026-06-26T19:34:33.995301+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203438.log,0,2026-06-26T19:34:38.489888+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203443.log,0,2026-06-26T19:34:43.050098+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203447.log,0,2026-06-26T19:34:47.575293+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203452.log,0,2026-06-26T19:34:52.242191+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203456.log,0,2026-06-26T19:34:56.771310+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203501.log,0,2026-06-26T19:35:01.366418+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203505.log,0,2026-06-26T19:35:05.914724+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203510.log,0,2026-06-26T19:35:10.549003+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203515.log,0,2026-06-26T19:35:15.238191+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203519.log,0,2026-06-26T19:35:19.893116+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203524.log,0,2026-06-26T19:35:24.602147+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203528.log,0,2026-06-26T19:35:28.926750+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203533.log,0,2026-06-26T19:35:33.591421+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203538.log,0,2026-06-26T19:35:38.156881+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203542.log,0,2026-06-26T19:35:42.651837+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203550.log,0,2026-06-26T19:35:50.180264+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203554.log,0,2026-06-26T19:35:54.621518+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203559.log,0,2026-06-26T19:35:59.052444+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203603.log,0,2026-06-26T19:36:03.536034+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203608.log,0,2026-06-26T19:36:08.221976+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203612.log,0,2026-06-26T19:36:12.602251+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203617.log,0,2026-06-26T19:36:17.097214+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203621.log,0,2026-06-26T19:36:21.525221+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203626.log,0,2026-06-26T19:36:26.000674+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203630.log,0,2026-06-26T19:36:30.505393+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203634.log,0,2026-06-26T19:36:34.930176+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203639.log,0,2026-06-26T19:36:39.333750+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203643.log,0,2026-06-26T19:36:43.794441+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203648.log,0,2026-06-26T19:36:48.229097+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203652.log,0,2026-06-26T19:36:52.821693+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203657.log,0,2026-06-26T19:36:57.308102+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203710.log,0,2026-06-26T19:37:10.373696+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203723.log,0,2026-06-26T19:37:23.339390+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203742.log,0,2026-06-26T19:37:42.193888+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203749.log,0,2026-06-26T19:37:49.419544+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203753.log,0,2026-06-26T19:37:53.877803+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203801.log,0,2026-06-26T19:38:01.067052+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203805.log,0,2026-06-26T19:38:05.522166+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203810.log,0,2026-06-26T19:38:10.338974+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203817.log,0,2026-06-26T19:38:17.776543+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203822.log,0,2026-06-26T19:38:22.279725+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203826.log,0,2026-06-26T19:38:26.819643+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203831.log,0,2026-06-26T19:38:31.503367+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_203951.log,0,2026-06-26T19:39:51.762875+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_204032.log,0,2026-06-26T19:40:32.216202+00:00,True,,
logs\profit_harvester_stdout_watch_20260626_204120.log,0,2026-06-26T19:41:20.868123+00:00,True,,
logs\profit_harvester_watchdog.jsonl,23030,2026-06-26T19:41:20.168031+00:00,True,157,0
logs\profit_harvester_watchdog_stderr_20260626_014717.log,0,2026-06-26T00:47:17.959242+00:00,True,,
logs\profit_harvester_watchdog_stderr_20260626_015202.log,0,2026-06-26T00:52:02.053196+00:00,True,,
logs\profit_harvester_watchdog_stderr_20260626_015558.log,0,2026-06-26T00:55:58.137633+00:00,True,,
logs\profit_harvester_watchdog_stderr_20260626_015903.log,0,2026-06-26T00:59:03.189718+00:00,True,,
logs\profit_harvester_watchdog_stderr_20260626_093249.log,0,2026-06-26T08:32:49.482774+00:00,True,,
logs\profit_harvester_watchdog_stderr_manual_guard.log,0,2026-06-26T19:39:49.894524+00:00,True,,
logs\profit_harvester_watchdog_stderr_single.log,0,2026-06-26T19:40:30.516713+00:00,True,,
logs\profit_harvester_watchdog_stderr_single2.log,0,2026-06-26T19:41:19.248784+00:00,True,,
logs\profit_harvester_watchdog_stdout_20260626_014717.log,0,2026-06-26T00:47:17.957117+00:00,True,,
logs\profit_harvester_watchdog_stdout_20260626_015202.log,0,2026-06-26T00:52:02.053196+00:00,True,,
logs\profit_harvester_watchdog_stdout_20260626_015558.log,0,2026-06-26T00:55:58.136305+00:00,True,,
logs\profit_harvester_watchdog_stdout_20260626_015903.log,0,2026-06-26T00:59:03.188671+00:00,True,,
