ticket,time_setup,time_setup_msc,time_done,time_done_msc,time_expiration,type,type_time,type_filling,state,magic,position_id,position_by_id,reason,volume_initial,volume_current,price_open,sl,tp,price_current,price_stoplimit,symbol,comment,external_id,time_setup_iso,time_done_iso,time_setup_msc_iso,time_done_msc_iso
956379,1782480548,1782480548827,1782480548,1782480548839,0,0,0,1,4,10181,956161,0,3,0.5,0.0,0.0,0.0,0.0,1.32148,0.0,GBPUSD,profit_harvester,3LJ73EX7O2ANQ,2026-06-26T13:29:08+00:00,2026-06-26T13:29:08+00:00,2026-06-26T13:29:08.827000+00:00,2026-06-26T13:29:08.839000+00:00
959911,1782481255,1782481255685,1782481255,1782481255696,0,1,0,1,4,10181,959911,0,3,0.5,0.0,0.0,0.0,0.0,1.14079,0.0,EURUSD,profit_harvester,3LJ73ZJJOYZE2,2026-06-26T13:40:55+00:00,2026-06-26T13:40:55+00:00,2026-06-26T13:40:55.685000+00:00,2026-06-26T13:40:55.696000+00:00
961494,1782481509,1782481509494,1782481509,1782481509507,0,0,0,1,4,10181,959911,0,3,0.5,0.0,0.0,0.0,0.0,1.14069,0.0,EURUSD,profit_harvester,3LJ74AVVTEFXU,2026-06-26T13:45:09+00:00,2026-06-26T13:45:09+00:00,2026-06-26T13:45:09.494000+00:00,2026-06-26T13:45:09.507000+00:00
963124,1782481823,1782481823924,1782481823,1782481823935,0,1,0,1,4,10181,963124,0,3,0.5,0.0,0.0,0.0,0.0,1.141,0.0,EURUSD,profit_harvester,3LJ74K2QJRTA4,2026-06-26T13:50:23+00:00,2026-06-26T13:50:23+00:00,2026-06-26T13:50:23.924000+00:00,2026-06-26T13:50:23.935000+00:00
964912,1782482228,1782482228716,1782482228,1782482228730,0,0,0,1,4,10181,964912,0,3,0.5,0.0,0.0,0.0,0.0,0.80765,0.0,USDCHF,profit_harvester,3LJ74VTQE2URW,2026-06-26T13:57:08+00:00,2026-06-26T13:57:08+00:00,2026-06-26T13:57:08.716000+00:00,2026-06-26T13:57:08.730000+00:00
965127,1782482268,1782482268968,1782482268,1782482268984,0,1,0,1,4,10181,965127,0,3,0.1,0.0,0.0,0.0,0.0,4055.035,0.0,XAUUSD,profit_harvester,3LJ74WZ7Y7T6C,2026-06-26T13:57:48+00:00,2026-06-26T13:57:48+00:00,2026-06-26T13:57:48.968000+00:00,2026-06-26T13:57:48.984000+00:00
965156,1782482277,1782482277181,1782482277,1782482277194,0,1,0,1,4,10181,965156,0,3,0.5,0.0,0.0,0.0,0.0,1.32178,0.0,GBPUSD,profit_harvester,3LJ74XAUPVVVY,2026-06-26T13:57:57+00:00,2026-06-26T13:57:57+00:00,2026-06-26T13:57:57.181000+00:00,2026-06-26T13:57:57.194000+00:00
965205,1782482285,1782482285426,1782482285,1782482285441,0,0,0,1,4,10181,965156,0,3,0.5,0.0,0.0,0.0,0.0,1.32164,0.0,GBPUSD,profit_harvester,3LJ74XIKHD3WF,2026-06-26T13:58:05+00:00,2026-06-26T13:58:05+00:00,2026-06-26T13:58:05.426000+00:00,2026-06-26T13:58:05.441000+00:00
965210,1782482288,1782482288524,1782482288,1782482288538,0,0,0,1,4,10181,965127,0,3,0.1,0.0,0.0,0.0,0.0,4054.285,0.0,XAUUSD,profit_harvester,3LJ74XLGRO2Q2,2026-06-26T13:58:08+00:00,2026-06-26T13:58:08+00:00,2026-06-26T13:58:08.524000+00:00,2026-06-26T13:58:08.538000+00:00
966675,1782482597,1782482597248,1782482597,1782482597263,0,1,0,1,4,10181,966675,0,3,0.1,0.0,0.0,0.0,0.0,4055.11,0.0,XAUUSD,profit_harvester,3LJ75AKXHFHLV,2026-06-26T14:03:17+00:00,2026-06-26T14:03:17+00:00,2026-06-26T14:03:17.248000+00:00,2026-06-26T14:03:17.263000+00:00
966736,1782482606,1782482606599,1782482606,1782482606612,0,0,0,1,4,10181,966675,0,3,0.1,0.0,0.0,0.0,0.0,4054.3,0.0,XAUUSD,profit_harvester,3LJ75ATO5BFUF,2026-06-26T14:03:26+00:00,2026-06-26T14:03:26+00:00,2026-06-26T14:03:26.599000+00:00,2026-06-26T14:03:26.612000+00:00
967840,1782482832,1782482832673,1782482832,1782482832688,0,1,0,1,4,10181,967840,0,3,0.5,0.0,0.0,0.0,0.0,1.3219400000000001,0.0,GBPUSD,profit_harvester,3LJ75HG7PLYJT,2026-06-26T14:07:12+00:00,2026-06-26T14:07:12+00:00,2026-06-26T14:07:12.673000+00:00,2026-06-26T14:07:12.688000+00:00
968444,1782482965,1782482965601,1782482965,1782482965613,0,0,0,1,4,10181,967840,0,3,0.5,0.0,0.0,0.0,0.0,1.3218,0.0,GBPUSD,profit_harvester,3LJ75LBZ5XMPC,2026-06-26T14:09:25+00:00,2026-06-26T14:09:25+00:00,2026-06-26T14:09:25.601000+00:00,2026-06-26T14:09:25.613000+00:00
970027,1782483243,1782483243260,1782483243,1782483243272,0,1,0,1,4,10181,970027,0,3,0.5,0.0,0.0,0.0,0.0,0.69064,0.0,AUDUSD,profit_harvester,3LJ75TEM3AMRE,2026-06-26T14:14:03+00:00,2026-06-26T14:14:03+00:00,2026-06-26T14:14:03.260000+00:00,2026-06-26T14:14:03.272000+00:00
970296,1782483303,1782483303978,1782483303,1782483303991,0,0,0,1,4,10181,970027,0,3,0.5,0.0,0.0,0.0,0.0,0.6905,0.0,AUDUSD,profit_harvester,3LJ75V55NJFWQ,2026-06-26T14:15:03+00:00,2026-06-26T14:15:03+00:00,2026-06-26T14:15:03.978000+00:00,2026-06-26T14:15:03.991000+00:00
971439,1782483529,1782483529148,1782483529,1782483529163,0,1,0,1,4,10181,964912,0,3,0.5,0.0,0.0,0.0,0.0,0.80776,0.0,USDCHF,profit_harvester,3LJ763OUBO52O,2026-06-26T14:18:49+00:00,2026-06-26T14:18:49+00:00,2026-06-26T14:18:49.148000+00:00,2026-06-26T14:18:49.163000+00:00
972126,1782483647,1782483647971,1782483647,1782483647983,0,1,0,1,4,10181,972126,0,3,0.1,0.0,0.0,0.0,0.0,4054.846,0.0,XAUUSD,profit_harvester,3LJ7675JEEG3Y,2026-06-26T14:20:47+00:00,2026-06-26T14:20:47+00:00,2026-06-26T14:20:47.971000+00:00,2026-06-26T14:20:47.983000+00:00
972197,1782483656,1782483656230,1782483656,1782483656241,0,0,0,1,4,10181,972126,0,3,0.1,0.0,0.0,0.0,0.0,4054.335,0.0,XAUUSD,profit_harvester,3LJ767F7JIXN5,2026-06-26T14:20:56+00:00,2026-06-26T14:20:56+00:00,2026-06-26T14:20:56.230000+00:00,2026-06-26T14:20:56.241000+00:00
972951,1782483829,1782483829883,1782483829,1782483829896,0,0,0,1,4,10181,972951,0,3,0.5,0.0,0.0,0.0,0.0,0.80716,0.0,USDCHF,profit_harvester,3LJ76EGWRWJ6T,2026-06-26T14:23:49+00:00,2026-06-26T14:23:49+00:00,2026-06-26T14:23:49.883000+00:00,2026-06-26T14:23:49.896000+00:00
973188,1782483876,1782483876450,1782483876,1782483876462,0,1,0,1,4,10181,972951,0,3,0.5,0.0,0.0,0.0,0.0,0.80725,0.0,USDCHF,profit_harvester,3LJ76FSCM7E4S,2026-06-26T14:24:36+00:00,2026-06-26T14:24:36+00:00,2026-06-26T14:24:36.450000+00:00,2026-06-26T14:24:36.462000+00:00
973568,1782483957,1782483957184,1782483957,1782483957198,0,1,0,1,4,10181,973568,0,3,0.1,0.0,0.0,0.0,0.0,4057.225,0.0,XAUUSD,profit_harvester,3LJ76I5IOLBUW,2026-06-26T14:25:57+00:00,2026-06-26T14:25:57+00:00,2026-06-26T14:25:57.184000+00:00,2026-06-26T14:25:57.198000+00:00
973599,1782483962,1782483962329,1782483962,1782483962341,0,0,0,1,4,10181,973568,0,3,0.1,0.0,0.0,0.0,0.0,4056.345,0.0,XAUUSD,profit_harvester,3LJ76ICBYLRRW,2026-06-26T14:26:02+00:00,2026-06-26T14:26:02+00:00,2026-06-26T14:26:02.329000+00:00,2026-06-26T14:26:02.341000+00:00
978729,1782484935,1782484935635,1782484935,1782484935647,0,1,0,1,4,10181,978729,0,3,0.5,0.0,0.0,0.0,0.0,0.6908,0.0,AUDUSD,profit_harvester,3LJ77EMQRE24J,2026-06-26T14:42:15+00:00,2026-06-26T14:42:15+00:00,2026-06-26T14:42:15.635000+00:00,2026-06-26T14:42:15.647000+00:00
978916,1782484972,1782484972755,1782484972,1782484972766,0,0,0,1,4,10181,978729,0,3,0.5,0.0,0.0,0.0,0.0,0.6907,0.0,AUDUSD,profit_harvester,3LJ77FPCZOT42,2026-06-26T14:42:52+00:00,2026-06-26T14:42:52+00:00,2026-06-26T14:42:52.755000+00:00,2026-06-26T14:42:52.766000+00:00
978925,1782484973,1782484973824,1782484973,1782484973837,0,1,0,1,4,10181,978925,0,3,0.1,0.0,0.0,0.0,0.0,4057.08,0.0,XAUUSD,profit_harvester,3LJ77FQCVKKZC,2026-06-26T14:42:53+00:00,2026-06-26T14:42:53+00:00,2026-06-26T14:42:53.824000+00:00,2026-06-26T14:42:53.837000+00:00
979305,1782485026,1782485026178,1782485026,1782485026209,0,0,0,1,4,0,978925,0,0,0.5,0.0,0.0,0.0,0.0,4060.655,0.0,XAUUSD,,3LJ77HB3653DL,2026-06-26T14:43:46+00:00,2026-06-26T14:43:46+00:00,2026-06-26T14:43:46.178000+00:00,2026-06-26T14:43:46.209000+00:00
979562,1782485080,1782485080647,1782485080,1782485080677,0,1,0,1,4,0,978925,0,0,0.4,0.0,0.0,0.0,0.0,4060.71,0.0,XAUUSD,,3LJ77ITSHZBAU,2026-06-26T14:44:40+00:00,2026-06-26T14:44:40+00:00,2026-06-26T14:44:40.647000+00:00,2026-06-26T14:44:40.677000+00:00
979569,1782485081,1782485081515,1782485081,1782485081529,0,1,0,1,4,10181,979569,0,3,0.1,0.0,0.0,0.0,0.0,4060.655,0.0,XAUUSD,profit_harvester,3LJ77IUMDVVKG,2026-06-26T14:44:41+00:00,2026-06-26T14:44:41+00:00,2026-06-26T14:44:41.515000+00:00,2026-06-26T14:44:41.529000+00:00
979772,1782485109,1782485109426,1782485109,1782485109441,0,0,0,1,4,10181,979569,0,3,0.1,0.0,0.0,0.0,0.0,4059.51,0.0,XAUUSD,profit_harvester,3LJ77JOM6BSC3,2026-06-26T14:45:09+00:00,2026-06-26T14:45:09+00:00,2026-06-26T14:45:09.426000+00:00,2026-06-26T14:45:09.441000+00:00
980423,1782485194,1782485194850,1782485194,1782485194867,0,0,0,1,4,0,980423,0,0,0.5,0.0,0.0,0.0,0.0,4060.005,0.0,XAUUSD,,3LJ77M65ZSNHP,2026-06-26T14:46:34+00:00,2026-06-26T14:46:34+00:00,2026-06-26T14:46:34.850000+00:00,2026-06-26T14:46:34.867000+00:00
980470,1782485202,1782485202613,1782485202,1782485202628,0,1,0,1,4,0,980423,0,0,0.5,0.0,0.0,0.0,0.0,4060.49,0.0,XAUUSD,,3LJ77MFFFKAPF,2026-06-26T14:46:42+00:00,2026-06-26T14:46:42+00:00,2026-06-26T14:46:42.613000+00:00,2026-06-26T14:46:42.628000+00:00
981419,1782485325,1782485325634,1782485325,1782485325648,0,0,0,1,4,0,981419,0,0,0.5,0.0,0.0,0.0,0.0,58.4925,0.0,XAGUSD,,3LJ77PXXPHSMZ,2026-06-26T14:48:45+00:00,2026-06-26T14:48:45+00:00,2026-06-26T14:48:45.634000+00:00,2026-06-26T14:48:45.648000+00:00
981770,1782485371,1782485371561,1782485371,1782485371573,0,1,0,1,4,0,981419,0,0,0.5,0.0,0.0,0.0,0.0,58.5097,0.0,XAGUSD,,3LJ77RCQDU5AS,2026-06-26T14:49:31+00:00,2026-06-26T14:49:31+00:00,2026-06-26T14:49:31.561000+00:00,2026-06-26T14:49:31.573000+00:00
982084,1782485409,1782485409665,1782485409,1782485409678,0,1,0,1,4,10181,982084,0,3,0.1,0.0,0.0,0.0,0.0,4062.351,0.0,XAUUSD,profit_harvester,3LJ77SG7X4KYC,2026-06-26T14:50:09+00:00,2026-06-26T14:50:09+00:00,2026-06-26T14:50:09.665000+00:00,2026-06-26T14:50:09.678000+00:00
983197,1782485568,1782485568118,1782485568,1782485568130,0,0,0,1,4,10181,982084,0,3,0.1,0.0,0.0,0.0,0.0,4061.225,0.0,XAUUSD,profit_harvester,3LJ77WZS7X3CU,2026-06-26T14:52:48+00:00,2026-06-26T14:52:48+00:00,2026-06-26T14:52:48.118000+00:00,2026-06-26T14:52:48.130000+00:00
984682,1782485792,1782485792052,1782485792,1782485792065,0,0,0,1,4,0,984682,0,0,0.2,0.0,0.0,0.0,0.0,4070.085,0.0,XAUUSD,,3LJ7A5KDZPXLO,2026-06-26T14:56:32+00:00,2026-06-26T14:56:32+00:00,2026-06-26T14:56:32.052000+00:00,2026-06-26T14:56:32.065000+00:00
984779,1782485821,1782485821202,1782485821,1782485821216,0,1,0,1,4,0,984682,0,0,0.2,0.0,0.0,0.0,0.0,4070.825,0.0,XAUUSD,,3LJ7A6FIRLNDQ,2026-06-26T14:57:01+00:00,2026-06-26T14:57:01+00:00,2026-06-26T14:57:01.202000+00:00,2026-06-26T14:57:01.216000+00:00
984858,1782485844,1782485844583,1782485844,1782485844597,0,1,0,1,4,10181,984858,0,3,0.5,0.0,0.0,0.0,0.0,0.69102,0.0,AUDUSD,profit_harvester,3LJ7A73BKY7GN,2026-06-26T14:57:24+00:00,2026-06-26T14:57:24+00:00,2026-06-26T14:57:24.583000+00:00,2026-06-26T14:57:24.597000+00:00
984942,1782485868,1782485868338,1782485868,1782485868353,0,1,0,1,4,10181,984942,0,3,0.1,0.0,0.0,0.0,0.0,4075.93,0.0,XAUUSD,profit_harvester,3LJ7A7RFK4CT6,2026-06-26T14:57:48+00:00,2026-06-26T14:57:48+00:00,2026-06-26T14:57:48.338000+00:00,2026-06-26T14:57:48.353000+00:00
984964,1782485877,1782485877629,1782485877,1782485877643,0,1,0,1,4,10181,984964,0,3,0.5,0.0,0.0,0.0,0.0,1.3221,0.0,GBPUSD,profit_harvester,3LJ7AA22GY5DT,2026-06-26T14:57:57+00:00,2026-06-26T14:57:57+00:00,2026-06-26T14:57:57.629000+00:00,2026-06-26T14:57:57.643000+00:00
985058,1782485904,1782485904404,1782485904,1782485904417,0,0,0,1,4,10181,984942,0,3,0.1,0.0,0.0,0.0,0.0,4075.155,0.0,XAUUSD,profit_harvester,3LJ7AASYF4ZSQ,2026-06-26T14:58:24+00:00,2026-06-26T14:58:24+00:00,2026-06-26T14:58:24.404000+00:00,2026-06-26T14:58:24.417000+00:00
985224,1782485958,1782485958200,1782485958,1782485958229,0,0,0,1,4,10181,985224,0,3,0.5,0.0,0.0,0.0,0.0,0.80695,0.0,USDCHF,profit_harvester,3LJ7ACF3KVHPW,2026-06-26T14:59:18+00:00,2026-06-26T14:59:18+00:00,2026-06-26T14:59:18.200000+00:00,2026-06-26T14:59:18.229000+00:00
985259,1782485967,1782485967962,1782485967,1782485967976,0,0,0,0,4,0,963124,0,0,0.5,0.0,0.0,0.0,0.0,1.14246,0.0,EURUSD,,3LJ7ACO6IPJHE,2026-06-26T14:59:27+00:00,2026-06-26T14:59:27+00:00,2026-06-26T14:59:27.962000+00:00,2026-06-26T14:59:27.976000+00:00
985264,1782485968,1782485968566,1782485968,1782485968577,0,1,0,1,4,10181,985264,0,3,0.5,0.0,0.0,0.0,0.0,1.14245,0.0,EURUSD,profit_harvester,3LJ7ACOQIYBNF,2026-06-26T14:59:28+00:00,2026-06-26T14:59:28+00:00,2026-06-26T14:59:28.566000+00:00,2026-06-26T14:59:28.577000+00:00
985482,1782486024,1782486024228,1782486024,1782486024240,0,0,0,1,4,10181,985264,0,3,0.5,0.0,0.0,0.0,0.0,1.14234,0.0,EURUSD,profit_harvester,3LJ7AECLDXQA2,2026-06-26T15:00:24+00:00,2026-06-26T15:00:24+00:00,2026-06-26T15:00:24.228000+00:00,2026-06-26T15:00:24.240000+00:00
986136,1782486224,1782486224273,1782486224,1782486224287,0,1,0,1,4,10181,985224,0,3,0.5,0.0,0.0,0.0,0.0,0.80704,0.0,USDCHF,profit_harvester,3LJ7AK4V7NZYX,2026-06-26T15:03:44+00:00,2026-06-26T15:03:44+00:00,2026-06-26T15:03:44.273000+00:00,2026-06-26T15:03:44.287000+00:00
986289,1782486275,1782486275490,1782486275,1782486275504,0,1,0,1,4,10181,986289,0,3,0.1,0.0,0.0,0.0,0.0,4076.13,0.0,XAUUSD,profit_harvester,3LJ7ALMLLUXVU,2026-06-26T15:04:35+00:00,2026-06-26T15:04:35+00:00,2026-06-26T15:04:35.490000+00:00,2026-06-26T15:04:35.504000+00:00
986494,1782486325,1782486325522,1782486325,1782486325536,0,0,0,1,4,10181,986289,0,3,0.1,0.0,0.0,0.0,0.0,4075.55,0.0,XAUUSD,profit_harvester,3LJ7AN36P3LHV,2026-06-26T15:05:25+00:00,2026-06-26T15:05:25+00:00,2026-06-26T15:05:25.522000+00:00,2026-06-26T15:05:25.536000+00:00
986584,1782486343,1782486343401,1782486343,1782486343432,0,0,0,1,4,10181,984858,0,3,0.5,0.0,0.0,0.0,0.0,0.6909,0.0,AUDUSD,profit_harvester,3LJ7ANLTJ445Y,2026-06-26T15:05:43+00:00,2026-06-26T15:05:43+00:00,2026-06-26T15:05:43.401000+00:00,2026-06-26T15:05:43.432000+00:00
987577,1782486625,1782486625940,1782486625,1782486625953,0,1,0,1,4,10181,987577,0,3,0.1,0.0,0.0,0.0,0.0,4079.178,0.0,XAUUSD,profit_harvester,3LJ7AVSXS65DC,2026-06-26T15:10:25+00:00,2026-06-26T15:10:25+00:00,2026-06-26T15:10:25.940000+00:00,2026-06-26T15:10:25.953000+00:00
987590,1782486630,1782486630202,1782486630,1782486630214,0,0,0,1,4,10181,987577,0,3,0.1,0.0,0.0,0.0,0.0,4078.175,0.0,XAUUSD,profit_harvester,3LJ7AVWWT2PIA,2026-06-26T15:10:30+00:00,2026-06-26T15:10:30+00:00,2026-06-26T15:10:30.202000+00:00,2026-06-26T15:10:30.214000+00:00
988228,1782486818,1782486818974,1782486818,1782486818989,0,1,0,1,4,10181,988228,0,3,0.5,0.0,0.0,0.0,0.0,0.69122,0.0,AUDUSD,profit_harvester,3LJ7B3GQP7VSJ,2026-06-26T15:13:38+00:00,2026-06-26T15:13:38+00:00,2026-06-26T15:13:38.974000+00:00,2026-06-26T15:13:38.989000+00:00
988621,1782486930,1782486930676,1782486930,1782486930692,0,1,0,1,4,10181,988621,0,3,0.1,0.0,0.0,0.0,0.0,4083.565,0.0,XAUUSD,profit_harvester,3LJ7B6ORPAJ7Z,2026-06-26T15:15:30+00:00,2026-06-26T15:15:30+00:00,2026-06-26T15:15:30.676000+00:00,2026-06-26T15:15:30.692000+00:00
991820,1782487504,1782487504131,1782487504,1782487504144,0,0,0,1,4,10181,988621,0,3,0.1,0.0,0.0,0.0,0.0,4089.68,0.0,XAUUSD,harv_reconcile,3LJ7BPETX7C6J,2026-06-26T15:25:04+00:00,2026-06-26T15:25:04+00:00,2026-06-26T15:25:04.131000+00:00,2026-06-26T15:25:04.144000+00:00
995700,1782488083,1782488083926,1782488083,1782488083939,0,0,0,1,4,10181,988228,0,3,0.5,0.0,0.0,0.0,0.0,0.69111,0.0,AUDUSD,profit_harvester,3LJ7CAAT7CSDE,2026-06-26T15:34:43+00:00,2026-06-26T15:34:43+00:00,2026-06-26T15:34:43.926000+00:00,2026-06-26T15:34:43.939000+00:00
996762,1782488271,1782488271767,1782488271,1782488271782,0,0,0,1,4,10181,996762,0,3,0.1,0.0,0.0,0.0,0.0,4077.672,0.0,XAUUSD,profit_harvester,3LJ7CFPRDLUML,2026-06-26T15:37:51+00:00,2026-06-26T15:37:51+00:00,2026-06-26T15:37:51.767000+00:00,2026-06-26T15:37:51.782000+00:00
997352,1782488350,1782488350850,1782488350,1782488350863,0,1,0,1,4,10181,996762,0,3,0.1,0.0,0.0,0.0,0.0,4078.2,0.0,XAUUSD,profit_harvester,3LJ7CHZG3W4TT,2026-06-26T15:39:10+00:00,2026-06-26T15:39:10+00:00,2026-06-26T15:39:10.850000+00:00,2026-06-26T15:39:10.863000+00:00
997967,1782488451,1782488451422,1782488451,1782488451435,0,0,0,1,4,10181,984964,0,3,0.5,0.0,0.0,0.0,0.0,1.322,0.0,GBPUSD,profit_harvester,3LJ7CKX3F3OXF,2026-06-26T15:40:51+00:00,2026-06-26T15:40:51+00:00,2026-06-26T15:40:51.422000+00:00,2026-06-26T15:40:51.435000+00:00
998318,1782488507,1782488507977,1782488507,1782488507990,0,1,0,1,4,0,998318,0,0,0.1,0.0,0.0,0.0,0.0,4076.6,0.0,XAUUSD,,3LJ7CMLQUGGX2,2026-06-26T15:41:47+00:00,2026-06-26T15:41:47+00:00,2026-06-26T15:41:47.977000+00:00,2026-06-26T15:41:47.990000+00:00
998319,1782488508,1782488508080,1782488508,1782488508092,0,0,0,1,4,10181,998318,0,3,0.1,0.0,0.0,0.0,0.0,4076.78,0.0,XAUUSD,harv_reconcile,3LJ7CMLTX2TPJ,2026-06-26T15:41:48+00:00,2026-06-26T15:41:48+00:00,2026-06-26T15:41:48.080000+00:00,2026-06-26T15:41:48.092000+00:00
999050,1782488620,1782488620356,1782488620,1782488620371,0,1,0,0,4,0,701418,0,0,0.5,0.0,0.0,0.0,0.0,161.613,0.0,USDJPY,,3LJ7CPUG2HNZG,2026-06-26T15:43:40+00:00,2026-06-26T15:43:40+00:00,2026-06-26T15:43:40.356000+00:00,2026-06-26T15:43:40.371000+00:00
999051,1782488621,1782488621211,1782488621,1782488621225,0,0,0,1,4,10181,999051,0,3,0.5,0.0,0.0,0.0,0.0,161.615,0.0,USDJPY,profit_harvester,3LJ7CPV7JIL5V,2026-06-26T15:43:41+00:00,2026-06-26T15:43:41+00:00,2026-06-26T15:43:41.211000+00:00,2026-06-26T15:43:41.225000+00:00
1001258,1782488978,1782488978641,1782488978,1782488978654,0,0,0,0,4,0,999051,0,0,0.5,0.0,0.0,0.0,0.0,161.605,0.0,USDJPY,,3LJ7D2C3P27FL,2026-06-26T15:49:38+00:00,2026-06-26T15:49:38+00:00,2026-06-26T15:49:38.641000+00:00,2026-06-26T15:49:38.654000+00:00
1001292,1782488987,1782488987243,1782488987,1782488987254,0,0,0,1,4,10181,1001292,0,3,0.5,0.0,0.0,0.0,0.0,1.3216700000000001,0.0,GBPUSD,profit_harvester,3LJ7D2K42I4ZM,2026-06-26T15:49:47+00:00,2026-06-26T15:49:47+00:00,2026-06-26T15:49:47.243000+00:00,2026-06-26T15:49:47.254000+00:00
1001314,1782488990,1782488990347,1782488990,1782488990358,0,1,0,0,4,0,999051,0,0,1.0,0.0,0.0,0.0,0.0,161.615,0.0,USDJPY,,3LJ7D2MYKIIRA,2026-06-26T15:49:50+00:00,2026-06-26T15:49:50+00:00,2026-06-26T15:49:50.347000+00:00,2026-06-26T15:49:50.358000+00:00
1001328,1782488991,1782488991397,1782488991,1782488991408,0,0,0,1,4,10181,1001328,0,3,0.5,0.0,0.0,0.0,0.0,161.617,0.0,USDJPY,profit_harvester,3LJ7D2NXUETDU,2026-06-26T15:49:51+00:00,2026-06-26T15:49:51+00:00,2026-06-26T15:49:51.397000+00:00,2026-06-26T15:49:51.408000+00:00
1001354,1782488996,1782488996587,1782488996,1782488996597,0,1,0,1,4,10181,1001292,0,3,0.5,0.0,0.0,0.0,0.0,1.32182,0.0,GBPUSD,profit_harvester,3LJ7D2SSJJOI4,2026-06-26T15:49:56+00:00,2026-06-26T15:49:56+00:00,2026-06-26T15:49:56.587000+00:00,2026-06-26T15:49:56.597000+00:00
1001696,1782489070,1782489070521,1782489070,1782489070534,0,1,0,0,4,0,1001328,0,0,0.5,0.0,0.0,0.0,0.0,161.624,0.0,USDJPY,,3LJ7D4XNXOC46,2026-06-26T15:51:10+00:00,2026-06-26T15:51:10+00:00,2026-06-26T15:51:10.521000+00:00,2026-06-26T15:51:10.534000+00:00
1001707,1782489071,1782489071571,1782489071,1782489071587,0,0,0,1,4,10181,1001707,0,3,0.5,0.0,0.0,0.0,0.0,161.625,0.0,USDJPY,profit_harvester,3LJ7D4YNB3I6B,2026-06-26T15:51:11+00:00,2026-06-26T15:51:11+00:00,2026-06-26T15:51:11.571000+00:00,2026-06-26T15:51:11.587000+00:00
1001968,1782489109,1782489109954,1782489109,1782489109966,0,1,0,0,4,0,1001707,0,0,0.5,0.0,0.0,0.0,0.0,161.626,0.0,USDJPY,,3LJ7D64F66YJB,2026-06-26T15:51:49+00:00,2026-06-26T15:51:49+00:00,2026-06-26T15:51:49.954000+00:00,2026-06-26T15:51:49.966000+00:00
1001974,1782489110,1782489110477,1782489110,1782489110490,0,0,0,1,4,10181,1001974,0,3,0.5,0.0,0.0,0.0,0.0,161.626,0.0,USDJPY,profit_harvester,3LJ7D64URBGJM,2026-06-26T15:51:50+00:00,2026-06-26T15:51:50+00:00,2026-06-26T15:51:50.477000+00:00,2026-06-26T15:51:50.490000+00:00
1002056,1782489122,1782489122740,1782489122,1782489122752,0,1,0,0,4,0,1001974,0,0,0.5,0.0,0.0,0.0,0.0,161.627,0.0,USDJPY,,3LJ7D6IC75ENS,2026-06-26T15:52:02+00:00,2026-06-26T15:52:02+00:00,2026-06-26T15:52:02.740000+00:00,2026-06-26T15:52:02.752000+00:00
1002057,1782489123,1782489123095,1782489123,1782489123108,0,0,0,1,4,10181,1002057,0,3,0.5,0.0,0.0,0.0,0.0,161.628,0.0,USDJPY,profit_harvester,3LJ7D6IMSC5YD,2026-06-26T15:52:03+00:00,2026-06-26T15:52:03+00:00,2026-06-26T15:52:03.095000+00:00,2026-06-26T15:52:03.108000+00:00
1002150,1782489141,1782489141004,1782489141,1782489141017,0,1,0,0,4,0,1002057,0,0,0.5,0.0,0.0,0.0,0.0,161.629,0.0,USDJPY,,3LJ7D6ZCJSRBQ,2026-06-26T15:52:21+00:00,2026-06-26T15:52:21+00:00,2026-06-26T15:52:21.004000+00:00,2026-06-26T15:52:21.017000+00:00
1002151,1782489141,1782489141072,1782489141,1782489141084,0,0,0,1,4,10181,1002151,0,3,0.5,0.0,0.0,0.0,0.0,161.631,0.0,USDJPY,profit_harvester,3LJ7D6ZEJUZT5,2026-06-26T15:52:21+00:00,2026-06-26T15:52:21+00:00,2026-06-26T15:52:21.072000+00:00,2026-06-26T15:52:21.084000+00:00
1002777,1782489267,1782489267775,1782489267,1782489267786,0,1,0,1,4,10181,1002151,0,3,0.5,0.0,0.0,0.0,0.0,161.648,0.0,USDJPY,profit_harvester,3LJ7DCPELZ2LA,2026-06-26T15:54:27+00:00,2026-06-26T15:54:27+00:00,2026-06-26T15:54:27.775000+00:00,2026-06-26T15:54:27.786000+00:00
1002930,1782489297,1782489297600,1782489297,1782489297613,0,0,0,1,4,10181,1002930,0,3,0.5,0.0,0.0,0.0,0.0,1.3207499999999999,0.0,GBPUSD,profit_harvester,3LJ7DDL5HVEJO,2026-06-26T15:54:57+00:00,2026-06-26T15:54:57+00:00,2026-06-26T15:54:57.600000+00:00,2026-06-26T15:54:57.613000+00:00
1006479,1782489989,1782489989319,1782489989,1782489989332,0,0,0,1,4,10181,1006479,0,3,0.1,0.0,0.0,0.0,0.0,4077.575,0.0,XAUUSD,profit_harvester,3LJ7DXPEDKYWK,2026-06-26T16:06:29+00:00,2026-06-26T16:06:29+00:00,2026-06-26T16:06:29.319000+00:00,2026-06-26T16:06:29.332000+00:00
1007086,1782490063,1782490063210,1782490063,1782490063226,0,1,0,1,4,10181,1006479,0,3,0.1,0.0,0.0,0.0,0.0,4078.08,0.0,XAUUSD,profit_harvester,3LJ7DZU6IF7NV,2026-06-26T16:07:43+00:00,2026-06-26T16:07:43+00:00,2026-06-26T16:07:43.210000+00:00,2026-06-26T16:07:43.226000+00:00
